PERIODO,ESTU_TIPODOCUMENTO,ESTU_CONSECUTIVO,COLE_AREA_UBICACION,COLE_BILINGUE,COLE_CALENDARIO,COLE_CARACTER,COLE_COD_DANE_ESTABLECIMIENTO,COLE_COD_DANE_SEDE,COLE_COD_DEPTO_UBICACION,COLE_COD_MCPIO_UBICACION,COLE_CODIGO_ICFES,COLE_DEPTO_UBICACION,COLE_GENERO,COLE_JORNADA,COLE_MCPIO_UBICACION,COLE_NATURALEZA,COLE_NOMBRE_ESTABLECIMIENTO,COLE_NOMBRE_SEDE,COLE_SEDE_PRINCIPAL,ESTU_COD_DEPTO_PRESENTACION,ESTU_COD_MCPIO_PRESENTACION,ESTU_COD_RESIDE_DEPTO,ESTU_COD_RESIDE_MCPIO,ESTU_DEPTO_PRESENTACION,ESTU_DEPTO_RESIDE,ESTU_ESTADOINVESTIGACION,ESTU_ESTUDIANTE,ESTU_FECHANACIMIENTO,ESTU_GENERO,ESTU_MCPIO_PRESENTACION,ESTU_MCPIO_RESIDE,ESTU_NACIONALIDAD,ESTU_PAIS_RESIDE,ESTU_PRIVADO_LIBERTAD,FAMI_CUARTOSHOGAR,FAMI_EDUCACIONMADRE,FAMI_EDUCACIONPADRE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_TIENEAUTOMOVIL,FAMI_TIENECOMPUTADOR,FAMI_TIENEINTERNET,FAMI_TIENELAVADORA,DESEMP_INGLES,PUNT_INGLES,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,PUNT_C_NATURALES,PUNT_LECTURA_CRITICA,PUNT_GLOBAL
20142,CC,SB11201420505365,URBANO,N,A,TÉCNICO,181794000624,181794000624,81,81794,030676,ARAUCA,MIXTO,NOCHE,TAME,OFICIAL,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL FROILAN FARIAS,COLEGIO TECNICO INDUSTRIAL FROILAN FARIAS,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,31/08/1995,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Secundaria (Bachillerato) incompleta,Primaria completa,Estrato 1,Seis,No,No,No,No,A-,45,47,34,41,50,216
20194,TI,SB11201940274912,RURAL,N,A,TÉCNICO,281794004683,281794004683,81,81794,082800,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA,INSTITUTO DE PROMOCION  AGROPECUARIA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,29/04/2003,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,Estrato 4,3 a 4,No,No,No,No,A-,40,33,44,46,51,216
20194,TI,SB11201940338211,RURAL,,A,ACADÉMICO,281794004179,281794004179,81,81794,569384,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA ERNESTO RINCON DUCON,INSTITUCION EDUCATIVA ERNESTO RINCON DUCON - SEDE PRINCIPAL,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,15/07/2003,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Cuatro,Primaria incompleta,Ninguno,Sin Estrato,3 a 4,No,No,No,No,A-,36,48,39,43,44,215
20142,TI,SB11201420492628,RURAL,N,A,ACADÉMICO,281794000564,281794000564,81,81794,083147,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA AGUSTIN NIETO CABALLERO,AGUSTIN NIETO CABALLERO,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,07/06/1998,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Primaria incompleta,Primaria completa,Estrato 1,Cuatro,No,No,No,No,A-,43,48,35,46,43,215
20172,CC,SB11201720166639,RURAL,N,A,ACADÉMICO,285125001470,285125001470,85,85125,162420,CASANARE,MIXTO,MAÑANA,HATO COROZAL,OFICIAL,INSTITUCION EDUCATIVA PUERTO COLOMBIA,I.E. PUERTO COLOMBIA - SEDE PRINCIPAL,S,81,81794,85,85125,ARAUCA,CASANARE,PUBLICAR,ESTUDIANTE,11/09/2000,F,TAME,HATO COROZAL,COLOMBIA,COLOMBIA,N,Dos,Primaria incompleta,Primaria completa,Estrato 2,5 a 6,No,No,No,No,A-,41,46,41,42,44,215
20224,TI,SB11202240439391,RURAL,N,A,TÉCNICO,281794004683,281794004683,81,81794,082800,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA,INSTITUTO DE PROMOCION  AGROPECUARIA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,17/04/2005,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Técnica o tecnológica incompleta,Técnica o tecnológica incompleta,Estrato 1,5 a 6,No,No,No,Si,A-,43,44,41,41,46,215
20172,TI,SB11201720349878,RURAL,,A,ACADÉMICO,281794004179,281794004179,81,81794,569384,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA ERNESTO RINCON DUCON,INSTITUCION EDUCATIVA ERNESTO RINCON DUCON - SEDE PRINCIPAL,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,18/08/1999,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Cuatro,Secundaria (Bachillerato) incompleta,Primaria incompleta,Estrato 3,5 a 6,No,Si,Si,Si,A1,54,36,37,49,46,215
20224,TI,SB11202240280263,RURAL,,A,ACADÉMICO,281794000602,281794800111,81,81794,762112,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,I.E. ANTONIO RICAURTE,LA ESPERANZA,N,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,15/01/2005,M,TAME,TAME,COLOMBIA,COLOMBIA,N,,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,Estrato 3,3 a 4,No,No,No,Si,A1,54,46,29,43,50,215
20224,CC,SB11202240449077,URBANO,N,A,TÉCNICO,181794000624,181794000624,81,81794,083311,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL FROILAN FARIAS,COLEGIO TECNICO INDUSTRIAL FROILAN FARIAS,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,21/04/2004,M,TAME,TAME,VENEZUELA,VENEZUELA,N,Cuatro,Secundaria (Bachillerato) completa,Primaria completa,Estrato 1,7 a 8,No,No,No,No,A-,38,52,33,40,49,215
20224,TI,SB11202240212812,RURAL,N,A,TÉCNICO,281794004683,281794004683,81,81794,082800,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA,INSTITUTO DE PROMOCION  AGROPECUARIA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,27/03/2005,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria completa,Primaria completa,Estrato 2,7 a 8,No,No,No,No,A-,34,41,47,41,46,215
20181,CC,SB11201810038130,RURAL,N,A,ACADÉMICO,281065000627,281065000627,81,81065,168104,ARAUCA,MIXTO,SABATINA,ARAUQUITA,OFICIAL,I.E. ANDRÉS BELLO,ANDRES BELLO,S,81,81001,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,13/04/1987,M,ARAUCA,TAME,COLOMBIA,COLOMBIA,N,Dos,,,,1 a 2,No,Si,,Si,A-,33,34,56,41,44,215
20224,CC,SB11202240416197,URBANO,,OTRO,ACADÉMICO,368679001024,368679001024,68,68679,124891,SANTANDER,MIXTO,SABATINA,SAN GIL,NO OFICIAL,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENERAL SANTANDER,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENERAL SANTANDER - SEDE PRINCIPAL,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,28/10/1984,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Secundaria (Bachillerato) incompleta,Primaria incompleta,Estrato 1,7 a 8,No,No,No,No,A-,37,38,47,45,44,215
20224,TI,SB11202240311262,RURAL,N,A,ACADÉMICO,281794003563,281794003563,81,81794,174342,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA INDIGENA GUAHIBO BETOY,INSTITUCION EDUCATIVA INDIGENA GUAHIBO BETOY - SEDE PRINCIPAL,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,14/08/2006,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria completa,Primaria completa,Estrato 1,7 a 8,No,No,No,No,A-,40,48,43,32,50,215
20152,TI,SB11201520043420,RURAL,,A,ACADÉMICO,281794004179,281794004179,81,81794,155473,ARAUCA,MIXTO,SABATINA,TAME,OFICIAL,INSTITUCION EDUCATIVA ERNESTO RINCON DUCON,INSTITUCION EDUCATIVA ERNESTO RINCON DUCON - SEDE PRINCIPAL,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,27/11/1998,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria incompleta,Ninguno,Estrato 1,Tres,No,Si,No,Si,A-,46,46,39,42,44,215
20224,TI,SB11202240588736,RURAL,N,A,TÉCNICO,281794004683,281794004683,81,81794,149385,ARAUCA,MIXTO,SABATINA,TAME,OFICIAL,INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA,INSTITUTO DE PROMOCION  AGROPECUARIA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,24/08/2004,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Cuatro,Ninguno,Primaria incompleta,Estrato 1,5 a 6,No,No,No,Si,A-,32,48,32,43,53,215
20142,CC,SB11201420476925,URBANO,N,A,ACADÉMICO,181794000021,181794000021,81,81794,093120,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA INOCENCIO CHINCA,INOCENCIO CHINCA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,01/02/1995,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Siete,Primaria incompleta,Primaria incompleta,Estrato 1,Seis,No,No,No,No,A1,49,47,37,44,42,215
20224,TI,SB11202240207713,RURAL,N,A,ACADÉMICO,281794004802,281794004802,81,81794,175174,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA FILIPINAS,INSTITUCION EDUCATIVA FILIPINAS - SEDE PRINCIPAL,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,18/08/2005,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Primaria incompleta,Primaria incompleta,Estrato 3,5 a 6,No,No,No,No,A-,38,42,39,48,45,215
20162,TI,SB11201620530755,RURAL,,A,ACADÉMICO,281794004179,281794004179,81,81794,155473,ARAUCA,MIXTO,SABATINA,TAME,OFICIAL,INSTITUCION EDUCATIVA ERNESTO RINCON DUCON,INSTITUCION EDUCATIVA ERNESTO RINCON DUCON - SEDE PRINCIPAL,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,21/01/1998,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Cuatro,Primaria incompleta,Primaria incompleta,Estrato 1,Tres,No,No,No,Si,A1,50,34,48,45,43,215
20224,TI,SB11202240212812,RURAL,N,A,TÉCNICO,281794004683,281794004683,81,81794,082800,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA,INSTITUTO DE PROMOCION  AGROPECUARIA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,27/03/2005,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria completa,Primaria completa,Estrato 2,7 a 8,No,No,No,No,A-,34,41,47,41,46,215
20224,TI,SB11202240371413,URBANO,N,A,ACADÉMICO,181794000021,181794000021,81,81794,093120,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA INOCENCIO CHINCA,INOCENCIO CHINCA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,24/11/2005,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Cuatro,Primaria completa,Secundaria (Bachillerato) incompleta,Estrato 1,7 a 8,No,No,No,No,A-,41,50,41,38,44,215
20224,TI,SB11202240532772,RURAL,N,A,TÉCNICO,281794004683,281794004683,81,81794,149385,ARAUCA,MIXTO,SABATINA,TAME,OFICIAL,INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA,INSTITUTO DE PROMOCION  AGROPECUARIA,S,81,81736,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,05/11/2004,M,SARAVENA,TAME,COLOMBIA,COLOMBIA,N,Cuatro,Primaria incompleta,Primaria completa,Estrato 2,5 a 6,No,No,No,Si,A-,37,44,44,48,38,215
20142,TI,SB11201420114274,URBANO,N,A,ACADÉMICO,381591000024,381591000024,81,81591,058321,ARAUCA,MIXTO,MAÑANA,PUERTO RONDON,OFICIAL,INSTITUCION EDUCATIVA LA INMACULADA,LA INMACULADA,S,81,81794,81,81591,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,08/01/1998,M,TAME,PUERTO RONDÓN,COLOMBIA,COLOMBIA,N,Tres,Primaria incompleta,Secundaria (Bachillerato) incompleta,Estrato 1,Cinco,No,No,No,Si,A-,41,50,40,39,44,215
20224,TI,SB11202240439391,RURAL,N,A,TÉCNICO,281794004683,281794004683,81,81794,082800,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA,INSTITUTO DE PROMOCION  AGROPECUARIA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,17/04/2005,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Técnica o tecnológica incompleta,Técnica o tecnológica incompleta,Estrato 1,5 a 6,No,No,No,Si,A-,43,44,41,41,46,215
20194,TI,SB11201940091527,URBANO,N,A,ACADÉMICO,381591000024,381591000024,81,81591,058321,ARAUCA,MIXTO,MAÑANA,PUERTO RONDÓN,OFICIAL,INSTITUCION EDUCATIVA LA INMACULADA,LA INMACULADA,S,81,81794,81,81591,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,30/04/2000,F,TAME,PUERTO RONDÓN,COLOMBIA,COLOMBIA,N,Cuatro,Primaria completa,Primaria completa,Estrato 1,7 a 8,No,Si,Si,Si,A1,52,39,37,39,54,215
20152,TI,SB11201520522390,RURAL,N,A,ACADÉMICO,285125001470,285125001470,85,85125,162420,CASANARE,MIXTO,MAÑANA,HATO COROZAL,OFICIAL,INSTITUCION EDUCATIVA PUERTO COLOMBIA,IE LUIS HERNANDEZ VARGAS (PUERTO COLOMBIA) - SEDE PRINCIPAL,S,81,81794,85,85125,ARAUCA,CASANARE,PUBLICAR,ESTUDIANTE,27/04/1997,M,TAME,HATO COROZAL,COLOMBIA,COLOMBIA,N,Dos,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,Estrato 1,Siete,No,No,No,No,A1,50,46,36,44,44,215
20162,TI,SB11201620493999,URBANO,N,A,ACADÉMICO,181794000021,181794000021,81,81794,093120,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA INOCENCIO CHINCA,INOCENCIO CHINCA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,28/08/1998,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Secundaria (Bachillerato) completa,Primaria incompleta,Estrato 1,Seis,No,No,No,No,A-,41,37,52,39,45,215
20224,TI,SB11202240311262,RURAL,N,A,ACADÉMICO,281794003563,281794003563,81,81794,174342,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA INDIGENA GUAHIBO BETOY,INSTITUCION EDUCATIVA INDIGENA GUAHIBO BETOY - SEDE PRINCIPAL,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,14/08/2006,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria completa,Primaria completa,Estrato 1,7 a 8,No,No,No,No,A-,40,48,43,32,50,215
20224,TI,SB11202240280263,RURAL,,A,ACADÉMICO,281794000602,281794800111,81,81794,762112,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,I.E. ANTONIO RICAURTE,LA ESPERANZA,N,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,15/01/2005,M,TAME,TAME,COLOMBIA,COLOMBIA,N,,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,Estrato 3,3 a 4,No,No,No,Si,A1,54,46,29,43,50,215
20224,TI,SB11202240371413,URBANO,N,A,ACADÉMICO,181794000021,181794000021,81,81794,093120,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA INOCENCIO CHINCA,INOCENCIO CHINCA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,24/11/2005,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Cuatro,Primaria completa,Secundaria (Bachillerato) incompleta,Estrato 1,7 a 8,No,No,No,No,A-,41,50,41,38,44,215
20142,CC,SB11201420196585,URBANO,N,A,TÉCNICO,181794000624,181794000624,81,81794,030676,ARAUCA,MIXTO,NOCHE,TAME,OFICIAL,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL FROILAN FARIAS,COLEGIO TECNICO INDUSTRIAL FROILAN FARIAS,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,04/03/1996,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Secundaria (Bachillerato) incompleta,Primaria incompleta,Estrato 2,Cinco,No,Si,No,Si,A-,41,53,35,38,47,215
20224,CC,SB11202240416197,URBANO,,OTRO,ACADÉMICO,368679001024,368679001024,68,68679,124891,SANTANDER,MIXTO,SABATINA,SAN GIL,NO OFICIAL,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENERAL SANTANDER,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENERAL SANTANDER - SEDE PRINCIPAL,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,28/10/1984,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Secundaria (Bachillerato) incompleta,Primaria incompleta,Estrato 1,7 a 8,No,No,No,No,A-,37,38,47,45,44,215
20152,CC,SB11201520152705,URBANO,N,A,TÉCNICO/ACADÉMICO,381794000399,381794000399,81,81794,163949,ARAUCA,FEMENINO,SABATINA,TAME,OFICIAL,INSTITUCION EDUCATIVA ORIENTAL FEMENINO,INSTITUTO ORIENTAL FEMENINO,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,23/06/1991,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria completa,Secundaria (Bachillerato) incompleta,Estrato 1,Siete,No,No,No,No,A-,35,45,49,41,40,215
20224,CC,SB11202240449077,URBANO,N,A,TÉCNICO,181794000624,181794000624,81,81794,083311,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL FROILAN FARIAS,COLEGIO TECNICO INDUSTRIAL FROILAN FARIAS,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,21/04/2004,M,TAME,TAME,VENEZUELA,VENEZUELA,N,Cuatro,Secundaria (Bachillerato) completa,Primaria completa,Estrato 1,7 a 8,No,No,No,No,A-,38,52,33,40,49,215
20142,TI,SB11201420114273,URBANO,N,A,ACADÉMICO,381591000024,381591000024,81,81591,058321,ARAUCA,MIXTO,MAÑANA,PUERTO RONDON,OFICIAL,INSTITUCION EDUCATIVA LA INMACULADA,LA INMACULADA,S,81,81794,81,81591,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,19/11/1996,F,TAME,PUERTO RONDÓN,COLOMBIA,COLOMBIA,N,Cinco,Primaria incompleta,Secundaria (Bachillerato) completa,Estrato 1,Seis,No,No,No,No,A-,47,45,50,35,41,215
20152,TI,SB11201520227256,URBANO,N,A,TÉCNICO/ACADÉMICO,381794000399,381794000399,81,81794,046151,ARAUCA,FEMENINO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA ORIENTAL FEMENINO,INSTITUTO ORIENTAL FEMENINO,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,02/11/1997,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria incompleta,Primaria incompleta,Estrato 1,Ocho,No,Si,Si,No,A-,38,42,41,45,46,215
20142,CC,SB11201420143248,URBANO,N,A,ACADÉMICO,381591000024,381591000024,81,81591,058321,ARAUCA,MIXTO,MAÑANA,PUERTO RONDON,OFICIAL,INSTITUCION EDUCATIVA LA INMACULADA,LA INMACULADA,S,81,81794,81,81591,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,25/10/1995,F,TAME,PUERTO RONDÓN,COLOMBIA,COLOMBIA,N,Tres,Primaria completa,Primaria completa,Estrato 1,Cinco,No,No,No,No,A1,50,47,42,48,33,215
20142,CC,SB11201420220184,URBANO,N,A,TÉCNICO,181794000624,181794000624,81,81794,030676,ARAUCA,MIXTO,NOCHE,TAME,OFICIAL,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL FROILAN FARIAS,COLEGIO TECNICO INDUSTRIAL FROILAN FARIAS,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,26/11/1981,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Primaria incompleta,Primaria incompleta,Estrato 1,Cinco,No,No,No,No,A-,47,36,45,39,51,215
20224,CC,SB11202240446678,RURAL,N,A,ACADÉMICO,281794000564,281794000564,81,81794,083147,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA AGUSTIN NIETO CABALLERO,AGUSTIN NIETO CABALLERO,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,18/11/2001,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Ninguno,Ninguno,Estrato 1,5 a 6,No,No,No,No,A-,35,50,49,42,34,215
20224,TI,SB11202240207713,RURAL,N,A,ACADÉMICO,281794004802,281794004802,81,81794,175174,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA FILIPINAS,INSTITUCION EDUCATIVA FILIPINAS - SEDE PRINCIPAL,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,18/08/2005,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Primaria incompleta,Primaria incompleta,Estrato 3,5 a 6,No,No,No,No,A-,38,42,39,48,45,215
20224,TI,SB11202240448082,URBANO,N,A,TÉCNICO,181794000624,181794000624,81,81794,083311,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL FROILAN FARIAS,COLEGIO TECNICO INDUSTRIAL FROILAN FARIAS,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,07/03/2005,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Uno,Primaria incompleta,Primaria incompleta,Estrato 1,3 a 4,No,No,Si,Si,A-,44,45,40,42,45,215
20142,TI,SB11201420114310,URBANO,N,A,ACADÉMICO,381591000024,381591000024,81,81591,058321,ARAUCA,MIXTO,MAÑANA,PUERTO RONDON,OFICIAL,INSTITUCION EDUCATIVA LA INMACULADA,LA INMACULADA,S,81,81794,81,81591,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,04/02/1994,F,TAME,PUERTO RONDÓN,COLOMBIA,COLOMBIA,N,Tres,Primaria incompleta,Primaria incompleta,Estrato 1,Seis,No,No,No,No,A-,48,48,39,40,43,215
20172,TI,SB11201720349311,RURAL,,A,ACADÉMICO,281794004179,281794004179,81,81794,569384,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA ERNESTO RINCON DUCON,INSTITUCION EDUCATIVA ERNESTO RINCON DUCON - SEDE PRINCIPAL,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,03/07/1999,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Uno,Primaria incompleta,Primaria completa,Sin Estrato,3 a 4,No,No,No,Si,A-,38,42,44,42,46,215
20224,TI,SB11202240374231,URBANO,N,A,ACADÉMICO,181794000021,181794000021,81,81794,093120,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA INOCENCIO CHINCA,INOCENCIO CHINCA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,15/03/2005,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Estrato 1,3 a 4,Si,Si,Si,Si,A-,41,56,31,45,41,215
20142,TI,SB11201420464496,URBANO,N,A,ACADÉMICO,181794003151,181794003151,81,81794,093112,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA SAN LUIS,COLEGIO NACIONAL SAN LUIS,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,02/09/1997,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Estrato 2,Dos,Si,Si,Si,Si,A-,41,52,44,42,35,215
20224,TI,SB11202240588736,RURAL,N,A,TÉCNICO,281794004683,281794004683,81,81794,149385,ARAUCA,MIXTO,SABATINA,TAME,OFICIAL,INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA,INSTITUTO DE PROMOCION  AGROPECUARIA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,24/08/2004,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Cuatro,Ninguno,Primaria incompleta,Estrato 1,5 a 6,No,No,No,Si,A-,32,48,32,43,53,215
20194,TI,SB11201940091527,URBANO,N,A,ACADÉMICO,381591000024,381591000024,81,81591,058321,ARAUCA,MIXTO,MAÑANA,PUERTO RONDÓN,OFICIAL,INSTITUCION EDUCATIVA LA INMACULADA,LA INMACULADA,S,81,81794,81,81591,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,30/04/2000,F,TAME,PUERTO RONDÓN,COLOMBIA,COLOMBIA,N,Cuatro,Primaria completa,Primaria completa,Estrato 1,7 a 8,No,Si,Si,Si,A1,52,39,37,39,54,215
20152,TI,SB11201520456315,URBANO,N,A,ACADÉMICO,181794003151,181794003151,81,81794,093112,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA SAN LUIS,COLEGIO NACIONAL SAN LUIS,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,30/10/1997,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,Estrato 2,Tres,No,No,No,No,A1,50,42,49,49,30,215
